customer_id,email,status,deleted_at,stripe_customer_id,tenant_id,deployment_id,deployment_status,provider_vm_id,hostname,flapjack_url,ip_address,created_at
845bfa45-7310-445e-866f-fd83ba8d4455,canary+canary20260517042356330@test.flapjack.foo,deleted,2026-05-17 04:25:09.509483+00,cus_UX0FlQyiKhioxd,,,,,,,,2026-05-17 04:23:56.828652+00
c9d573c8-b5f2-4295-a4e1-919509008821,canary+debugprobe1778991925@test.flapjack.foo,deleted,2026-05-17 04:25:25.770099+00,,,,,,,,,2026-05-17 04:25:25.393413+00
62604705-cea2-44e3-9445-c128e9f0ecef,canary+canary2026051704262832500@test.flapjack.foo,deleted,2026-05-17 04:27:41.10889+00,cus_UX0Iiw02wPvBUP,,,,,,,,2026-05-17 04:26:28.630869+00
6d966d23-1bd2-45a7-a914-3186b1845393,canary+canary2026051704424214200@test.flapjack.foo,deleted,2026-05-17 04:42:57.41662+00,cus_UX0YYrcoc0XLE2,,,,,,,,2026-05-17 04:42:42.303731+00
b7af4055-3e15-4fd5-9a80-9b08f1f3c694,canary+canary2026051706395512324@test.flapjack.foo,deleted,2026-05-17 06:41:09.533663+00,cus_UX2R730s6Jz2j7,,,,,,,,2026-05-17 06:39:55.493667+00
719a7ef8-4060-4d7e-845e-4274f77b1bf5,canary+canary202605170642157086@test.flapjack.foo,deleted,2026-05-17 06:43:29.156394+00,cus_UX2Uane9ZqLXBv,,,,,,,,2026-05-17 06:42:15.334631+00
52b1188d-f48a-4236-a08f-29993265a1c4,canary+canary2026051706443210895@test.flapjack.foo,deleted,2026-05-17 06:45:45.729362+00,cus_UX2WOgHdTnu1Ie,,,,,,,,2026-05-17 06:44:33.018803+00
345661ef-0f06-4326-9b4a-ba5dbbce5d8c,canary+canary202605170646575142@test.flapjack.foo,deleted,2026-05-17 06:48:10.639448+00,cus_UX2YkHbIJeiVSd,,,,,,,,2026-05-17 06:46:57.388684+00
6948dc39-940f-442b-9f8d-67ecdfb09fb4,canary+canary2026051706524232639@test.flapjack.foo,deleted,2026-05-17 06:53:55.538348+00,cus_UX2eHeDZTUzuIW,,,,,,,,2026-05-17 06:52:42.920714+00
96beac86-5d50-4393-b7a3-ee69c342fa03,canary+canary2026051707062726053@test.flapjack.foo,deleted,2026-05-17 07:07:40.929127+00,cus_UX2s1gsunp4WmM,,,,,,,,2026-05-17 07:06:27.441903+00
2ec57ae4-b803-4b15-870e-383c706f4917,canary+canary2026051707103816878@test.flapjack.foo,deleted,2026-05-17 07:11:01.399112+00,cus_UX2wB6XZfYOxPu,,,,,,,,2026-05-17 07:10:38.535665+00
bf0207d3-bc8d-446d-a76c-8dce79a7f17e,canary+canary202605170711271067@test.flapjack.foo,deleted,2026-05-17 07:11:53.073425+00,cus_UX2xx8LqB4gIx2,,,,,,,,2026-05-17 07:11:27.460997+00
276df236-97b0-4de3-8755-194f33b48231,canary+canary2026051707124123669@test.flapjack.foo,deleted,2026-05-17 07:13:05.13787+00,cus_UX2ytzmyQewuWB,,,,,,,,2026-05-17 07:12:41.917362+00
b309c2f3-0f71-4916-bb46-c568323415f1,canary+canary2026051707133822239@test.flapjack.foo,deleted,2026-05-17 07:14:02.183411+00,cus_UX2zg0hAXTUpc1,,,,,,,,2026-05-17 07:13:39.096321+00
228e120a-5e3f-4135-b488-95ebd270d190,canary+canary2026051707225512422@test.flapjack.foo,deleted,2026-05-17 07:22:56.478386+00,,,,,,,,,2026-05-17 07:22:56.132932+00
e3697910-60f6-4e95-8ce5-af19f1663ea8,canary+canary20260517072256919@test.flapjack.foo,deleted,2026-05-17 07:22:57.121688+00,,,,,,,,,2026-05-17 07:22:56.817763+00
f649fc5a-af7d-4099-bd67-6d2ec62310f3,canary+canary2026051707234327347@test.flapjack.foo,deleted,2026-05-17 07:23:43.784369+00,,,,,,,,,2026-05-17 07:23:43.494039+00
bb1d4214-4675-4711-974e-870a8983455d,canary+canary2026051707234331774@test.flapjack.foo,deleted,2026-05-17 07:23:44.473791+00,,,,,,,,,2026-05-17 07:23:44.093283+00
dcc4a230-4513-4e97-98f6-32d71f0e9238,canary+canary202605170728361482@test.flapjack.foo,deleted,2026-05-17 07:28:37.083741+00,,,,,,,,,2026-05-17 07:28:36.696717+00
e0958cd7-9f88-4b51-960a-e2f0deb45e2b,canary+canary202605170728378635@test.flapjack.foo,deleted,2026-05-17 07:28:37.80424+00,,,,,,,,,2026-05-17 07:28:37.411912+00
362865c3-4f96-4cc2-a477-d9abc1d6ce90,canary+canary202605180302596976@test.flapjack.foo,deleted,2026-05-18 03:05:38.784125+00,,,,,,,,,2026-05-18 03:02:59.308084+00
e758fa1f-fcc2-4c1d-a8b6-de08fb43b2a9,canary+canary2026051803035926337@test.flapjack.foo,deleted,2026-05-18 03:06:38.927221+00,,,,,,,,,2026-05-18 03:03:59.876303+00
9867e9fb-4707-4e4b-8ca4-9ece6554f812,canary+canary2026051803050024649@test.flapjack.foo,deleted,2026-05-18 03:07:35.969804+00,,,,,,,,,2026-05-18 03:05:00.347004+00
a42c0ac0-9f53-4550-924d-7747a64e457e,canary+canary2026051803055926795@test.flapjack.foo,deleted,2026-05-18 03:08:38.904051+00,,,,,,,,,2026-05-18 03:05:59.783912+00
208ca368-81ba-48fc-9143-cdf5cd4d3831,canary+canary2026051803070022174@test.flapjack.foo,deleted,2026-05-18 03:09:39.559299+00,,,,,,,,,2026-05-18 03:07:00.682912+00
7b5cb7ec-777c-4602-a769-ec09aef75987,canary+canary2026051803080224828@test.flapjack.foo,deleted,2026-05-18 03:10:38.039181+00,,,,,,,,,2026-05-18 03:08:02.18742+00
84b3795f-b15b-46da-87a4-be952e3712fd,canary+canary2026051803092120940@test.flapjack.foo,deleted,2026-05-18 03:09:35.944969+00,cus_UXMHfgIQ67w8A2,,,,,,,,2026-05-18 03:09:21.347875+00
fb9a2149-9e21-4bea-8bfd-03c08c83428d,canary+canary2026051803095124048@test.flapjack.foo,deleted,2026-05-18 03:12:30.183142+00,,,,,,,,,2026-05-18 03:09:52.07246+00
7e3cde3c-7dc9-4124-b293-6e77faca831d,canary+canary2026051803105116428@test.flapjack.foo,deleted,2026-05-18 03:13:28.726524+00,,,,,,,,,2026-05-18 03:10:52.082461+00
3c45c8ec-1c78-4974-a6a6-8c3a41960aa3,canary+canary2026051803115222394@test.flapjack.foo,deleted,2026-05-18 03:14:32.74815+00,,,,,,,,,2026-05-18 03:11:52.84062+00
d3794b5d-f41b-4830-9187-59b2713b9e33,canary+modeprobe2026051803123128519@test.flapjack.foo,deleted,2026-05-18 03:12:32.689135+00,cus_UXMK7o4pUjAiMc,,,,,,,,2026-05-18 03:12:31.816712+00
fc62c34b-7db5-4322-852c-307691128adc,canary+canary2026051803125213362@test.flapjack.foo,deleted,2026-05-18 03:15:32.681999+00,,,,,,,,,2026-05-18 03:12:53.117267+00
a89dc783-c968-4484-bde7-0e49bdcc343d,canary+pmtest2026051803150111972@test.flapjack.foo,deleted,2026-05-18 03:15:03.076111+00,cus_UXMMcSxOLSMFYP,,,,,,,,2026-05-18 03:15:01.677414+00
b50a3658-3b04-431f-8679-f3e1bb29950e,canary+pmtest22026051803151932271@test.flapjack.foo,deleted,2026-05-18 03:15:21.192634+00,cus_UXMN1fxiv50RBE,,,,,,,,2026-05-18 03:15:19.881021+00
b51ba2b9-007d-4335-bf16-90e4d29dfd00,canary+canary2026051803201632525@test.flapjack.foo,deleted,2026-05-18 03:21:34.193858+00,cus_UXMSnqNPFej79I,,,,,,,,2026-05-18 03:20:16.814627+00
048b8171-74fc-4536-b006-e05dbee1e0b0,canary+canary2026051803215926951@test.flapjack.foo,deleted,2026-05-18 03:24:39.777154+00,,,,,,,,,2026-05-18 03:21:59.536092+00
ecf87376-3ba3-4064-9efd-c22e849ef22e,canary+canary2026051803225910726@test.flapjack.foo,deleted,2026-05-18 03:25:41.612835+00,,,,,,,,,2026-05-18 03:22:59.990769+00
f8fc4497-bc47-4a62-b314-7736e6370fbd,canary+canary202605180323537789@test.flapjack.foo,deleted,2026-05-18 03:24:09.753606+00,cus_UXMVggx3E3Sp60,,,,,,,,2026-05-18 03:23:53.809764+00
77aa33ee-34f3-4e57-b2cf-709a1485bb8a,canary+canary2026051803240225658@test.flapjack.foo,deleted,2026-05-18 03:26:41.619226+00,,,,,,,,,2026-05-18 03:24:02.615584+00
e4149921-eb53-41a3-875d-a964340a13ac,canary+canary2026051803250125768@test.flapjack.foo,deleted,2026-05-18 03:27:40.727342+00,,,,,,,,,2026-05-18 03:25:01.54424+00
5d3b2308-7362-4631-855b-2ae359991b2a,canary+manualprobe202605180329458159@test.flapjack.foo,active,,,,,,,,,,2026-05-18 03:29:45.858224+00
b833657f-50c1-4452-a394-cf4dceea6506,canary+canary2026051803333529769@test.flapjack.foo,deleted,2026-05-18 03:36:01.446642+00,,,,,,,,,2026-05-18 03:33:35.636508+00
a5f402f3-247a-4d7a-bd90-5819c2e1be34,canary+canary202605180340358886@test.flapjack.foo,deleted,2026-05-18 03:42:59.06464+00,,,,,,,,,2026-05-18 03:40:35.507287+00
6f6ccbbc-ebeb-4f45-9ef5-c293e4833e39,canary+canary2026051803420211624@test.flapjack.foo,deleted,2026-05-18 03:42:02.652603+00,,,,,,,,,2026-05-18 03:42:02.30783+00
dd84e5c3-b95a-43c2-a7c9-146e7f82a879,canary+canary2026051803420218777@test.flapjack.foo,deleted,2026-05-18 03:42:03.31003+00,,,,,,,,,2026-05-18 03:42:03.011313+00
be62b68b-1fef-4a14-92b6-1c7077c85444,canary+canary202605180342101683@test.flapjack.foo,deleted,2026-05-18 03:44:49.379686+00,,,,,,,,,2026-05-18 03:42:10.609465+00
fd0b717f-1e6e-41dc-94a0-b0986f1041fa,canary+canary202605180344088739@test.flapjack.foo,deleted,2026-05-18 03:46:33.964653+00,,,,,,,,,2026-05-18 03:44:08.841997+00
e5648eef-43a2-4c2d-8bed-55ba63461544,canary+canary2026051803445822872@test.flapjack.foo,deleted,2026-05-18 03:47:37.756754+00,,,,,,,,,2026-05-18 03:44:58.166799+00
04e28761-c1d5-4410-bcef-9ba6122abbb2,canary+canary2026051803455912749@test.flapjack.foo,deleted,2026-05-18 03:48:38.899559+00,,,,,,,,,2026-05-18 03:46:00.15612+00
3723ff23-8bda-40b4-bf89-277fe0b788f9,canary+canary2026051803461417661@test.flapjack.foo,deleted,2026-05-18 03:48:51.359269+00,,,,,,,,,2026-05-18 03:46:14.581438+00
8d4a2854-c354-4d7b-bb13-89e503ff967e,canary+canary2026051803462425998@test.flapjack.foo,deleted,2026-05-18 03:49:00.516666+00,,,,,,,,,2026-05-18 03:46:24.917506+00
2d7aefa8-8796-49b4-986c-08261a2eb083,canary+canary2026051803463619718@test.flapjack.foo,deleted,2026-05-18 03:49:13.344339+00,,,,,,,,,2026-05-18 03:46:36.400943+00
012b2ef1-a0b0-48f6-9e07-3f00497cd3e7,canary+stage52026051803465525931@test.flapjack.foo,deleted,2026-05-18 03:48:08.548345+00,cus_UXMsgTtDAGlBba,,,,,,,,2026-05-18 03:46:55.491941+00
531379a8-85ce-4646-80cb-3761700ad275,canary+canary2026051803471114706@test.flapjack.foo,deleted,2026-05-18 03:49:37.023077+00,,,,,,,,,2026-05-18 03:47:11.500143+00
9b8395b5-da59-4fa8-b98f-da329c388da1,canary+canary2026051803472329476@test.flapjack.foo,deleted,2026-05-18 03:49:49.92075+00,,,,,,,,,2026-05-18 03:47:23.203883+00
cff72097-08ea-4f44-a675-62ed3b838be9,canary+canary2026051803473332113@test.flapjack.foo,deleted,2026-05-18 03:50:11.088053+00,,,,,,,,,2026-05-18 03:47:34.020556+00
3ded1ee9-dc10-4ddc-a62e-685a755c67b4,canary+stage52026051803483525293@test.flapjack.foo,deleted,2026-05-18 03:49:48.561715+00,cus_UXMuqCehRxxZGL,,,,,,,,2026-05-18 03:48:35.484561+00
6162492a-07f1-4db0-8dd4-1ec7a1768896,canary+dbg2026051803501623090@test.flapjack.foo,deleted,2026-05-18 03:51:29.930283+00,cus_UXMwU58ktFaeL2,,,,,,,,2026-05-18 03:50:17.082692+00
63c1fdc8-b0d3-4348-889a-e4ebfc134da1,canary+canary2026051803510520210@test.flapjack.foo,deleted,2026-05-18 03:51:05.879709+00,,,,,,,,,2026-05-18 03:51:05.580596+00
70925570-4362-444a-80f3-dcbcc2186f29,canary+canary202605180351065016@test.flapjack.foo,deleted,2026-05-18 03:51:06.54375+00,,,,,,,,,2026-05-18 03:51:06.230399+00
7bda3a2b-221e-400b-b91b-722ed4d04a45,canary+dbg2026051803513617814@test.flapjack.foo,deleted,2026-05-18 03:51:49.940917+00,cus_UXMxITXoYz141v,dbg-dbg2026051803513617814,b59d63c1-c842-44ea-82cb-7b870859884b,running,055030ec-c610-4ea8-90fc-9b494de527d9,vm-shared-f2b9c8a6.flapjack.foo,http://vm-shared-f2b9c8a6.flapjack.foo:7700,0.0.0.0,2026-05-18 03:51:36.403209+00
eb0d9cff-cd5b-4ff7-aa67-d1933bb20593,canary+stage520260518035203338@test.flapjack.foo,deleted,2026-05-18 03:52:21.439325+00,cus_UXMxijxIsRumn5,stage5-stage520260518035203338,0b84dcd4-15a2-4a4c-8656-6dc7cc601b1a,running,055030ec-c610-4ea8-90fc-9b494de527d9,vm-shared-f2b9c8a6.flapjack.foo,http://vm-shared-f2b9c8a6.flapjack.foo:7700,0.0.0.0,2026-05-18 03:52:03.592168+00
75e0cc9e-caf4-4acf-8fbb-13c62a132631,canary+stage52026051803535221489@test.flapjack.foo,deleted,2026-05-18 03:54:11.301419+00,cus_UXMzqtaPQc8CA9,,,,,,,,2026-05-18 03:53:52.421124+00
dfe966af-50be-4579-8119-d4259d2ffaa6,canary+stage52026051803542116908@test.flapjack.foo,deleted,2026-05-18 03:54:40.007316+00,cus_UXN0lG4Xq6panA,,,,,,,,2026-05-18 03:54:21.474455+00
88669b3a-7934-4d83-9133-81eebaa83ec9,canary+stage5202605180354466991@test.flapjack.foo,deleted,2026-05-18 03:55:05.18734+00,cus_UXN0CBsTmloXVS,,,,,,,,2026-05-18 03:54:46.429646+00
a912f2fb-c7af-4a4c-9190-6c9b0251ac89,canary+canary2026051804031120830@test.flapjack.foo,deleted,2026-05-18 04:03:12.305566+00,,,,,,,,,2026-05-18 04:03:11.834804+00
9168a0fe-c960-47ce-a94e-764a3f2affb0,canary+canary202605180403124726@test.flapjack.foo,deleted,2026-05-18 04:03:13.430313+00,,,,,,,,,2026-05-18 04:03:13.012162+00
e1906391-65d0-4d8e-9bd5-ff8c1152001d,canary+canary2026051804035313060@test.flapjack.foo,deleted,2026-05-18 04:04:12.332903+00,cus_UXN9cglMYu8iLJ,,,,,,,,2026-05-18 04:03:53.516581+00
ccac91d9-1d58-488a-8d23-bbe29ab4f09f,canary+canary2026051804044015577@test.flapjack.foo,deleted,2026-05-18 04:04:56.56501+00,cus_UXNAfEhJGV0sd5,,,,,,,,2026-05-18 04:04:40.337106+00
384d2c50-3c81-4317-ba85-0c75a8323c52,canary+canary202605180405281835@test.flapjack.foo,deleted,2026-05-18 04:05:28.854942+00,,,,,,,,,2026-05-18 04:05:28.572323+00
124b53f1-e23f-4508-b5ce-59adc4669b22,canary+canary2026051804052932612@test.flapjack.foo,deleted,2026-05-18 04:05:29.492682+00,,,,,,,,,2026-05-18 04:05:29.195037+00
5b420d3e-adab-43c0-b7d0-f7d48b430010,canary+canary20260518040535908@test.flapjack.foo,deleted,2026-05-18 04:06:53.484581+00,cus_UXNB6VPyL405DA,,,,,,,,2026-05-18 04:05:35.349428+00
85b64b99-8616-48f4-9d81-6a23e70c1c36,canary+canary2026051804105831057@test.flapjack.foo,deleted,2026-05-18 04:13:38.368387+00,,,,,,,,,2026-05-18 04:10:58.922099+00
eccd4597-b6ec-46fa-a0b5-7483f7c5852b,canary+canary2026051804110621229@test.flapjack.foo,deleted,2026-05-18 04:11:07.038431+00,,,,,,,,,2026-05-18 04:11:06.754595+00
34036786-2180-42d2-8039-f95290840b1d,canary+canary2026051804110722872@test.flapjack.foo,deleted,2026-05-18 04:11:07.678575+00,,,,,,,,,2026-05-18 04:11:07.37725+00
be1098d5-f878-42e8-a36c-8e4ff2f107f6,canary+canary202605180411137948@test.flapjack.foo,deleted,2026-05-18 04:12:31.056896+00,cus_UXNHIs1ah0sNFi,,,,,,,,2026-05-18 04:11:14.059182+00
bfe02a6f-3caf-49e0-a1e2-4fe5d69242be,canary+canary2026051804113011343@test.flapjack.foo,deleted,2026-05-18 04:14:08.516297+00,,,,,,,,,2026-05-18 04:11:30.808017+00
6eb83261-7b0a-42f6-a631-3cddee55e532,canary+canary2026051804115922745@test.flapjack.foo,deleted,2026-05-18 04:14:36.674692+00,,,,,,,,,2026-05-18 04:11:59.451369+00
53e3f08f-7d14-47e9-9f83-3f6592cf70c1,canary+canary202605180412202532@test.flapjack.foo,deleted,2026-05-18 04:14:59.183111+00,,,,,,,,,2026-05-18 04:12:20.749995+00
f74de1e7-c255-4b48-9625-f0918551c19e,canary+canary2026051804133815306@test.flapjack.foo,deleted,2026-05-18 04:13:39.175436+00,,,,,,,,,2026-05-18 04:13:38.870319+00
911d0c07-9483-4177-8f1f-f9879c8936e6,canary+canary2026051804133916041@test.flapjack.foo,deleted,2026-05-18 04:13:39.801626+00,,,,,,,,,2026-05-18 04:13:39.508286+00
2b45124d-7d03-451a-b825-9934d1e5b084,canary+canary2026051804134717840@test.flapjack.foo,deleted,2026-05-18 04:15:05.200445+00,cus_UXNJDNHG5X9Tjl,,,,,,,,2026-05-18 04:13:47.615535+00
5d034f16-b419-4558-9dac-d0ff79b41e6a,canary+canary2026051804294611523@test.flapjack.foo,deleted,2026-05-18 04:32:26.662832+00,,,,,,,,,2026-05-18 04:29:46.793055+00
27ce0fd1-1d29-4c0a-aee6-766c859e385c,canary+canary2026051804324425802@test.flapjack.foo,deleted,2026-05-18 04:32:45.152007+00,,,,,,,,,2026-05-18 04:32:44.795634+00
31807f2f-3053-4c0d-8a9c-bc55ba498f76,canary+canary2026051804324514300@test.flapjack.foo,deleted,2026-05-18 04:32:45.84024+00,,,,,,,,,2026-05-18 04:32:45.501459+00
67655604-843a-4580-a870-7be7f699a52b,canary+canary2026051804325914435@test.flapjack.foo,deleted,2026-05-18 04:32:59.720785+00,,,,,,,,,2026-05-18 04:32:59.402709+00
543eb5c8-2b80-4871-93ff-faee5ac97cad,canary+canary2026051804325918862@test.flapjack.foo,deleted,2026-05-18 04:33:00.445919+00,,,,,,,,,2026-05-18 04:33:00.119736+00
c59f483c-3d34-44b6-a0f4-ffacac8f1cd9,canary+stage3probe-20260518t043306z-96319@test.flapjack.foo,active,,,,,,,,,,2026-05-18 04:33:07.066752+00
0d7963b0-b6a1-4c77-a105-ed04bfb88c97,canary+canary2026051804331324875@test.flapjack.foo,deleted,2026-05-18 04:33:14.20245+00,,,,,,,,,2026-05-18 04:33:13.840639+00
0da317db-1088-4475-86cc-0811da25e272,canary+canary2026051804331430211@test.flapjack.foo,deleted,2026-05-18 04:33:14.843313+00,,,,,,,,,2026-05-18 04:33:14.541174+00
db19f9df-a09c-4475-afc3-712838d836ca,canary+canary2026051804370512968@test.flapjack.foo,deleted,2026-05-18 04:37:06.407874+00,,,,,,,,,2026-05-18 04:37:06.097354+00
a7e3f421-7eb1-47e3-b3e2-8f376c386e3b,canary+canary2026051804370620121@test.flapjack.foo,deleted,2026-05-18 04:37:07.078958+00,,,,,,,,,2026-05-18 04:37:06.749744+00
56c6f12d-4c95-4030-931d-affac3e40238,canary+canary2026051804381911323@test.flapjack.foo,deleted,2026-05-18 04:40:47.161193+00,,,,,,,,,2026-05-18 04:38:20.369225+00
86aa2825-5eaa-46ac-8a98-c743f7db524d,canary+canary2026051804430627414@test.flapjack.foo,deleted,2026-05-18 04:43:07.527621+00,,,,,,,,,2026-05-18 04:43:07.200499+00
8e538073-c3bc-487f-8023-95091820d86c,canary+canary2026051804430728942@test.flapjack.foo,deleted,2026-05-18 04:43:08.184895+00,,,,,,,,,2026-05-18 04:43:07.872425+00
0729a00a-69c2-4e2b-8853-f5d86348a657,canary+canary2026051804455528157@test.flapjack.foo,deleted,2026-05-18 04:48:36.850678+00,,,,,,,,,2026-05-18 04:45:56.163447+00
80c30c6b-11c1-4217-b5ad-275a990d124e,canary+canary202605180446195744@test.flapjack.foo,deleted,2026-05-18 04:46:19.911642+00,,,,,,,,,2026-05-18 04:46:19.559189+00
10dd67bc-69e4-487f-b06d-9ceb34566d20,canary+canary2026051804462027010@test.flapjack.foo,deleted,2026-05-18 04:46:20.603545+00,,,,,,,,,2026-05-18 04:46:20.243953+00
1c3c5dcd-5e1b-44dc-b5ca-1708e7d62738,canary+canary2026051804511128541@test.flapjack.foo,deleted,2026-05-18 04:51:24.216383+00,cus_UXNvaZO6XVJA5b,,,,,,,,2026-05-18 04:51:12.208941+00
6576c89f-de86-47fb-a1a7-cdf0b4e84a63,canary+canary2026051804560522584@test.flapjack.foo,deleted,2026-05-18 04:57:17.324719+00,cus_UXNzORdg04ruX4,,,,,,,,2026-05-18 04:56:05.724976+00
8dee9ced-995c-4970-b309-5cafcb31dfd9,canary+canary2026051804573620052@test.flapjack.foo,deleted,2026-05-18 04:58:48.127548+00,cus_UXO1LKvHaXjg0f,,,,,,,,2026-05-18 04:57:36.854099+00
87ca3d0b-9aaf-4a7c-92b9-d3892d6f0ad3,canary+canary2026051805430424151@test.flapjack.foo,deleted,2026-05-18 05:43:17.534644+00,cus_UXOkIQTZKBXxnC,,,,,,,,2026-05-18 05:43:05.107635+00
3b4cac2e-8552-4933-be18-4fd92a5141af,canary+canary2026051805442414770@test.flapjack.foo,deleted,2026-05-18 05:44:37.652092+00,cus_UXOmH5mAOdFLWR,,,,,,,,2026-05-18 05:44:25.30096+00
07677b5e-6e0a-471d-a2e1-93bda655cc2b,canary+canary202605180554562001@test.flapjack.foo,deleted,2026-05-18 05:55:08.780264+00,cus_UXOwvcuEmWzGAQ,,,,,,,,2026-05-18 05:54:56.688019+00
a93a809a-a2d6-478b-8caa-9601031442d8,canary+canary2026051805551213332@test.flapjack.foo,deleted,2026-05-18 05:55:24.738706+00,cus_UXOxgmjp11wmAP,,,,,,,,2026-05-18 05:55:12.910317+00
0317211c-7835-4b99-b7da-3dd360ffd7a3,canary+stage52026051902482030300@test.flapjack.foo,active,,,,,,,,,,2026-05-19 02:48:20.880689+00
f4269ed3-c31c-45ea-8b8c-4a107f1c8dd1,canary+canary2026051903300912100@test.flapjack.foo,deleted,2026-05-19 03:30:25.464529+00,cus_UXjq8nMT6PeGk1,,,,,,,,2026-05-19 03:30:09.909096+00
